risk_rank,store_id,product_id,product_name,category,supplier_id,supplier_name,quantity_on_hand,reorder_point,quantity_on_order,avg_daily_demand,days_of_stock_remaining,avg_actual_lead_time_days,calculated_on_time_rate,expected_replenishment_days,risk_score,is_out_of_stock,needs_reorder
1651,S018,P0028,Electronics - Tablets #28,Electronics,SUP027,Supplier 27 Ltd,13.0,8.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1652,S018,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,4.0,8.0,24.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1653,S018,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,0.0,7.0,21.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,true,true
1654,S018,P0035,Electronics - Laptops #35,Electronics,SUP013,Supplier 13 Ltd,14.0,5.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1655,S018,P0080,Apparel - Shirts #80,Apparel,SUP028,Supplier 28 Ltd,56.0,20.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1656,S017,P0090,Apparel - Shirts #90,Apparel,SUP008,Supplier 8 Ltd,45.0,24.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1657,S017,P0091,Apparel - Shirts #91,Apparel,SUP003,Supplier 3 Ltd,42.0,17.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1658,S017,P0092,Apparel - Accessories #92,Apparel,SUP027,Supplier 27 Ltd,44.0,27.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1659,S017,P0093,Apparel - Shirts #93,Apparel,SUP025,Supplier 25 Ltd,48.0,22.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
1660,S018,P0079,Apparel - Pants #79,Apparel,SUP017,Supplier 17 Ltd,1.0,30.0,90.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,true
1661,S017,P0095,Apparel - Accessories #95,Apparel,SUP018,Supplier 18 Ltd,24.0,27.0,81.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,true
1662,S018,P0078,Apparel - Shoes #78,Apparel,SUP017,Supplier 17 Ltd,6.0,18.0,54.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,true
1663,S017,P0098,Apparel - Pants #98,Apparel,SUP023,Supplier 23 Ltd,27.0,19.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1664,S017,P0147,Home Goods - Furniture #147,Home Goods,SUP024,Supplier 24 Ltd,15.0,16.0,48.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1665,S018,P0076,Apparel - Pants #76,Apparel,SUP015,Supplier 15 Ltd,76.0,30.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1666,S017,P0100,Apparel - Shoes #100,Apparel,SUP015,Supplier 15 Ltd,68.0,24.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1667,S018,P0075,Apparel - Shoes #75,Apparel,SUP014,Supplier 14 Ltd,52.0,19.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1668,S017,P0101,Home Goods - Bedding #101,Home Goods,SUP004,Supplier 4 Ltd,24.0,12.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
1669,S018,P0074,Apparel - Shoes #74,Apparel,SUP004,Supplier 4 Ltd,26.0,28.0,84.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
1670,S017,P0102,Home Goods - Kitchenware #102,Home Goods,SUP008,Supplier 8 Ltd,5.0,11.0,33.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
1671,S018,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,74.0,29.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
1672,S017,P0103,Home Goods - Furniture #103,Home Goods,SUP011,Supplier 11 Ltd,29.0,13.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
1673,S017,P0104,Home Goods - Furniture #104,Home Goods,SUP019,Supplier 19 Ltd,47.0,16.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1674,S017,P0099,Apparel - Shoes #99,Apparel,SUP013,Supplier 13 Ltd,25.0,30.0,90.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
1675,S018,P0089,Apparel - Shoes #89,Apparel,SUP008,Supplier 8 Ltd,38.0,24.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1676,S017,P0070,Apparel - Shoes #70,Apparel,SUP018,Supplier 18 Ltd,33.0,30.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
1677,S018,P0088,Apparel - Shoes #88,Apparel,SUP029,Supplier 29 Ltd,32.0,28.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1678,S017,P0072,Apparel - Shirts #72,Apparel,SUP022,Supplier 22 Ltd,60.0,30.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1679,S017,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,4.0,18.0,54.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
1680,S017,P0074,Apparel - Shoes #74,Apparel,SUP004,Supplier 4 Ltd,32.0,26.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
1681,S017,P0075,Apparel - Shoes #75,Apparel,SUP014,Supplier 14 Ltd,36.0,24.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1682,S017,P0076,Apparel - Pants #76,Apparel,SUP015,Supplier 15 Ltd,60.0,23.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1683,S017,P0077,Apparel - Shirts #77,Apparel,SUP024,Supplier 24 Ltd,59.0,21.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
1684,S017,P0089,Apparel - Shoes #89,Apparel,SUP008,Supplier 8 Ltd,33.0,19.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1685,S017,P0080,Apparel - Shirts #80,Apparel,SUP028,Supplier 28 Ltd,10.0,18.0,54.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,true
1686,S017,P0081,Apparel - Shoes #81,Apparel,SUP027,Supplier 27 Ltd,68.0,24.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1687,S018,P0083,Apparel - Shoes #83,Apparel,SUP025,Supplier 25 Ltd,1.0,24.0,72.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
1688,S018,P0082,Apparel - Pants #82,Apparel,SUP005,Supplier 5 Ltd,11.0,18.0,54.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1689,S017,P0084,Apparel - Pants #84,Apparel,SUP018,Supplier 18 Ltd,18.0,15.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
1690,S017,P0085,Apparel - Shirts #85,Apparel,SUP020,Supplier 20 Ltd,60.0,30.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1691,S017,P0086,Apparel - Shoes #86,Apparel,SUP016,Supplier 16 Ltd,62.0,23.0,0.0,0.0,inf,16.0,1.0,16.0,-inf,false,false
1692,S017,P0087,Apparel - Shirts #87,Apparel,SUP004,Supplier 4 Ltd,10.0,15.0,45.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
1693,S017,P0088,Apparel - Shoes #88,Apparel,SUP029,Supplier 29 Ltd,10.0,29.0,87.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1694,S018,P0081,Apparel - Shoes #81,Apparel,SUP027,Supplier 27 Ltd,45.0,18.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1695,S018,P0084,Apparel - Pants #84,Apparel,SUP018,Supplier 18 Ltd,3.0,19.0,57.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,true
1696,S017,P0131,Home Goods - Kitchenware #131,Home Goods,SUP028,Supplier 28 Ltd,25.0,19.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1697,S017,P0132,Home Goods - Furniture #132,Home Goods,SUP015,Supplier 15 Ltd,0.0,18.0,54.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,true,true
1698,S018,P0067,Apparel - Shirts #67,Apparel,SUP013,Supplier 13 Ltd,28.0,28.0,84.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
1699,S017,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,6.0,12.0,36.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1700,S017,P0135,Home Goods - Kitchenware #135,Home Goods,SUP006,Supplier 6 Ltd,6.0,11.0,33.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
1701,S018,P0066,Apparel - Accessories #66,Apparel,SUP020,Supplier 20 Ltd,23.0,17.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1702,S018,P0065,Apparel - Pants #65,Apparel,SUP026,Supplier 26 Ltd,82.0,28.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1703,S017,P0137,Home Goods - Bedding #137,Home Goods,SUP007,Supplier 7 Ltd,25.0,14.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1704,S017,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,46.0,17.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1705,S017,P0105,Home Goods - Kitchenware #105,Home Goods,SUP019,Supplier 19 Ltd,47.0,19.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1706,S017,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,25.0,14.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1707,S017,P0140,Home Goods - Bedding #140,Home Goods,SUP001,Supplier 1 Ltd,-4.0,12.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
1708,S017,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,11.0,11.0,33.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,true
1709,S018,P0063,Apparel - Shirts #63,Apparel,SUP028,Supplier 28 Ltd,45.0,21.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1710,S018,P0062,Apparel - Accessories #62,Apparel,SUP003,Supplier 3 Ltd,29.0,22.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1711,S017,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,13.0,14.0,42.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,true
1712,S017,P0143,Home Goods - Bedding #143,Home Goods,SUP023,Supplier 23 Ltd,25.0,11.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1713,S017,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,11.0,10.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1714,S017,P0145,Home Goods - Kitchenware #145,Home Goods,SUP010,Supplier 10 Ltd,12.0,11.0,0.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,false
1715,S017,P0146,Home Goods - Kitchenware #146,Home Goods,SUP002,Supplier 2 Ltd,15.0,20.0,60.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1716,S018,P0064,Apparel - Shirts #64,Apparel,SUP005,Supplier 5 Ltd,28.0,18.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1717,S017,P0106,Home Goods - Kitchenware #106,Home Goods,SUP001,Supplier 1 Ltd,40.0,16.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
1718,S017,P0107,Home Goods - Furniture #107,Home Goods,SUP023,Supplier 23 Ltd,6.0,12.0,36.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,true
1719,S017,P0108,Home Goods - Furniture #108,Home Goods,SUP008,Supplier 8 Ltd,22.0,16.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1720,S017,P0109,Home Goods - Furniture #109,Home Goods,SUP029,Supplier 29 Ltd,10.0,18.0,54.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1721,S018,P0072,Apparel - Shirts #72,Apparel,SUP022,Supplier 22 Ltd,71.0,30.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1722,S017,P0110,Home Goods - Furniture #110,Home Goods,SUP028,Supplier 28 Ltd,35.0,20.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1723,S017,P0113,Home Goods - Bedding #113,Home Goods,SUP007,Supplier 7 Ltd,30.0,20.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1724,S017,P0114,Home Goods - Kitchenware #114,Home Goods,SUP024,Supplier 24 Ltd,51.0,17.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
1725,S017,P0115,Home Goods - Bedding #115,Home Goods,SUP008,Supplier 8 Ltd,16.0,20.0,60.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
1726,S018,P0068,Apparel - Accessories #68,Apparel,SUP020,Supplier 20 Ltd,44.0,30.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1727,S017,P0118,Home Goods - Furniture #118,Home Goods,SUP004,Supplier 4 Ltd,-4.0,11.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
1728,S017,P0120,Home Goods - Bedding #120,Home Goods,SUP014,Supplier 14 Ltd,17.0,12.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1729,S017,P0121,Home Goods - Bedding #121,Home Goods,SUP028,Supplier 28 Ltd,13.0,14.0,42.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,true
1730,S017,P0122,Home Goods - Furniture #122,Home Goods,SUP022,Supplier 22 Ltd,46.0,18.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1731,S017,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,1.0,19.0,57.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1732,S017,P0125,Home Goods - Decor #125,Home Goods,SUP026,Supplier 26 Ltd,0.0,11.0,33.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,true,true
1733,S017,P0127,Home Goods - Kitchenware #127,Home Goods,SUP007,Supplier 7 Ltd,8.0,11.0,33.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1734,S017,P0128,Home Goods - Bedding #128,Home Goods,SUP005,Supplier 5 Ltd,3.0,16.0,48.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1735,S017,P0129,Home Goods - Bedding #129,Home Goods,SUP006,Supplier 6 Ltd,57.0,20.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1736,S018,P0069,Apparel - Accessories #69,Apparel,SUP017,Supplier 17 Ltd,41.0,17.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
1737,S017,P0117,Home Goods - Bedding #117,Home Goods,SUP007,Supplier 7 Ltd,29.0,14.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1738,S015,P0131,Home Goods - Kitchenware #131,Home Goods,SUP028,Supplier 28 Ltd,32.0,19.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1739,S015,P0132,Home Goods - Furniture #132,Home Goods,SUP015,Supplier 15 Ltd,33.0,18.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1740,S015,P0133,Home Goods - Furniture #133,Home Goods,SUP002,Supplier 2 Ltd,-1.0,14.0,42.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1741,S015,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,8.0,11.0,33.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1742,S019,P0078,Apparel - Shoes #78,Apparel,SUP017,Supplier 17 Ltd,0.0,20.0,60.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,true,true
1743,S015,P0135,Home Goods - Kitchenware #135,Home Goods,SUP006,Supplier 6 Ltd,23.0,17.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1744,S019,P0077,Apparel - Shirts #77,Apparel,SUP024,Supplier 24 Ltd,6.0,27.0,81.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1745,S015,P0137,Home Goods - Bedding #137,Home Goods,SUP007,Supplier 7 Ltd,29.0,16.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1746,S015,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,35.0,15.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1747,S016,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,24.0,15.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1748,S019,P0074,Apparel - Shoes #74,Apparel,SUP004,Supplier 4 Ltd,14.0,22.0,66.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
1749,S019,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,7.0,15.0,45.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
1750,S015,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,22.0,18.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1751,S019,P0071,Apparel - Shirts #71,Apparel,SUP022,Supplier 22 Ltd,14.0,18.0,54.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
1752,S015,P0140,Home Goods - Bedding #140,Home Goods,SUP001,Supplier 1 Ltd,11.0,20.0,60.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
1753,S015,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,11.0,12.0,36.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,true
1754,S019,P0070,Apparel - Shoes #70,Apparel,SUP018,Supplier 18 Ltd,50.0,28.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
1755,S015,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,11.0,16.0,48.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,true
1756,S015,P0143,Home Goods - Bedding #143,Home Goods,SUP023,Supplier 23 Ltd,16.0,15.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1757,S019,P0076,Apparel - Pants #76,Apparel,SUP015,Supplier 15 Ltd,25.0,25.0,75.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,true
1758,S015,P0103,Home Goods - Furniture #103,Home Goods,SUP011,Supplier 11 Ltd,1.0,13.0,39.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,true
1759,S015,P0105,Home Goods - Kitchenware #105,Home Goods,SUP019,Supplier 19 Ltd,34.0,17.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1760,S015,P0106,Home Goods - Kitchenware #106,Home Goods,SUP001,Supplier 1 Ltd,19.0,12.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
1761,S015,P0107,Home Goods - Furniture #107,Home Goods,SUP023,Supplier 23 Ltd,21.0,10.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1762,S015,P0108,Home Goods - Furniture #108,Home Goods,SUP008,Supplier 8 Ltd,24.0,12.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1763,S015,P0109,Home Goods - Furniture #109,Home Goods,SUP029,Supplier 29 Ltd,29.0,18.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1764,S015,P0110,Home Goods - Furniture #110,Home Goods,SUP028,Supplier 28 Ltd,18.0,14.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1765,S015,P0113,Home Goods - Bedding #113,Home Goods,SUP007,Supplier 7 Ltd,23.0,10.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1766,S015,P0114,Home Goods - Kitchenware #114,Home Goods,SUP024,Supplier 24 Ltd,4.0,17.0,51.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1767,S015,P0130,Home Goods - Decor #130,Home Goods,SUP015,Supplier 15 Ltd,22.0,11.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1768,S015,P0117,Home Goods - Bedding #117,Home Goods,SUP007,Supplier 7 Ltd,28.0,10.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1769,S015,P0118,Home Goods - Furniture #118,Home Goods,SUP004,Supplier 4 Ltd,9.0,15.0,45.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
1770,S015,P0120,Home Goods - Bedding #120,Home Goods,SUP014,Supplier 14 Ltd,39.0,14.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1771,S015,P0121,Home Goods - Bedding #121,Home Goods,SUP028,Supplier 28 Ltd,30.0,20.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1772,S015,P0122,Home Goods - Furniture #122,Home Goods,SUP022,Supplier 22 Ltd,48.0,19.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1773,S015,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,27.0,11.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1774,S015,P0125,Home Goods - Decor #125,Home Goods,SUP026,Supplier 26 Ltd,15.0,10.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1775,S015,P0127,Home Goods - Kitchenware #127,Home Goods,SUP007,Supplier 7 Ltd,26.0,18.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1776,S015,P0128,Home Goods - Bedding #128,Home Goods,SUP005,Supplier 5 Ltd,6.0,10.0,30.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1777,S015,P0129,Home Goods - Bedding #129,Home Goods,SUP006,Supplier 6 Ltd,28.0,13.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1778,S015,P0115,Home Goods - Bedding #115,Home Goods,SUP008,Supplier 8 Ltd,38.0,17.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1779,S015,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,97.0,37.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1780,S019,P0054,Apparel - Accessories #54,Apparel,SUP013,Supplier 13 Ltd,41.0,29.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1781,S019,P0053,Apparel - Shoes #53,Apparel,SUP007,Supplier 7 Ltd,23.0,30.0,90.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1782,S019,P0051,Apparel - Shoes #51,Apparel,SUP003,Supplier 3 Ltd,18.0,21.0,63.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1783,S015,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,100.0,37.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1784,S019,P0050,Electronics - Tablets #50,Electronics,SUP013,Supplier 13 Ltd,1.0,10.0,30.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
1785,S015,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,83.0,29.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
1786,S015,P0161,Groceries - Meat #161,Groceries,SUP007,Supplier 7 Ltd,61.0,29.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1787,S015,P0162,Groceries - Meat #162,Groceries,SUP008,Supplier 8 Ltd,63.0,34.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1788,S015,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,11.0,15.0,45.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1789,S019,P0049,Electronics - Laptops #49,Electronics,SUP026,Supplier 26 Ltd,6.0,5.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1790,S019,P0048,Electronics - Laptops #48,Electronics,SUP008,Supplier 8 Ltd,16.0,9.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1791,S015,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,13.0,29.0,87.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
1792,S019,P0047,Electronics - Tablets #47,Electronics,SUP027,Supplier 27 Ltd,8.0,8.0,24.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,true
1793,S015,P0168,Groceries - Packaged #168,Groceries,SUP020,Supplier 20 Ltd,8.0,23.0,69.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
1794,S019,P0046,Electronics - Phones #46,Electronics,SUP022,Supplier 22 Ltd,10.0,10.0,30.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
