shipment_id,order_date,expected_date,received_date,store_id,product_id,supplier_id,quantity_ordered,quantity_received,is_late
SHIP02125,2025-09-18,2025-10-05,2025-10-07,S013,P0049,SUP026,21,21,True
SHIP02126,2025-12-26,2026-01-16,2026-01-16,S013,P0050,SUP013,30,30,False
SHIP02127,2025-09-15,2025-10-03,2025-10-03,S013,P0051,SUP003,48,48,False
SHIP02128,2025-08-08,2025-08-22,2025-08-22,S013,P0052,SUP030,75,75,False
SHIP02129,2025-12-19,2026-01-04,2026-01-04,S013,P0053,SUP007,48,48,False
SHIP02130,2025-11-22,2025-12-13,2025-12-13,S013,P0054,SUP013,72,72,False
SHIP02131,2025-10-26,2025-11-15,2025-11-15,S013,P0055,SUP005,78,78,False
SHIP02132,2025-09-12,2025-10-02,2025-10-02,S013,P0056,SUP005,75,75,False
SHIP02133,2025-10-16,2025-10-31,2025-10-31,S013,P0057,SUP024,66,66,False
SHIP02134,2025-09-28,2025-10-13,2025-10-13,S013,P0058,SUP024,51,51,False
SHIP02135,2025-10-04,2025-10-16,2025-10-16,S013,P0060,SUP012,81,81,False
SHIP02136,2025-08-16,2025-09-05,2025-09-05,S013,P0061,SUP005,78,78,False
SHIP02137,2025-09-13,2025-10-01,2025-10-01,S013,P0062,SUP003,63,63,False
SHIP02138,2025-11-23,2025-12-13,2025-12-13,S013,P0063,SUP028,75,75,False
SHIP02139,2025-10-26,2025-11-15,2025-11-15,S013,P0064,SUP005,78,78,False
SHIP02140,2025-10-24,2025-11-10,2025-11-10,S013,P0065,SUP026,63,63,False
SHIP02141,2025-11-13,2025-12-01,2025-12-01,S013,P0066,SUP020,90,90,False
SHIP02142,2025-12-13,2026-01-03,2026-01-03,S013,P0067,SUP013,45,45,False
SHIP02143,2025-07-23,2025-08-10,2025-08-10,S013,P0068,SUP020,78,78,False
SHIP02144,2026-01-07,2026-01-25,2026-01-25,S013,P0068,SUP020,78,78,False
SHIP02145,2025-10-18,2025-11-02,2025-11-02,S013,P0069,SUP017,66,66,False
SHIP02146,2025-07-27,2025-08-10,2025-08-10,S013,P0071,SUP022,75,75,False
SHIP02147,2025-10-08,2025-10-22,2025-10-22,S013,P0072,SUP022,54,54,False
SHIP02148,2025-10-18,2025-11-07,2025-11-10,S013,P0073,SUP025,69,69,True
SHIP02149,2025-11-18,2025-11-27,2025-11-27,S013,P0074,SUP004,72,72,False
SHIP02150,2025-09-09,2025-09-26,2025-09-26,S013,P0075,SUP014,78,78,False
SHIP02151,2025-12-06,2025-12-20,2025-12-20,S013,P0076,SUP015,87,87,False
SHIP02152,2025-09-20,2025-10-05,2025-10-05,S013,P0078,SUP017,63,63,False
SHIP02153,2025-10-09,2025-10-24,2025-10-24,S013,P0079,SUP017,51,51,False
SHIP02154,2025-09-14,2025-10-04,2025-10-04,S013,P0080,SUP028,60,60,False
SHIP02155,2025-12-24,2026-01-13,2026-01-13,S013,P0082,SUP005,51,51,False
SHIP02156,2025-10-08,2025-10-28,2025-10-28,S013,P0083,SUP025,63,63,False
SHIP02157,2025-12-06,2025-12-18,2025-12-18,S013,P0084,SUP018,84,84,False
SHIP02158,2025-09-19,2025-10-07,2025-10-08,S013,P0085,SUP020,63,63,True
SHIP02159,2025-11-10,2025-11-26,2025-11-26,S013,P0086,SUP016,84,84,False
SHIP02160,2025-07-05,2025-07-16,2025-07-16,S013,P0089,SUP008,87,87,False
SHIP02161,2025-12-23,2026-01-03,2026-01-03,S013,P0090,SUP008,75,75,False
SHIP02162,2025-09-02,2025-09-20,2025-09-20,S013,P0091,SUP003,51,51,False
SHIP02163,2025-12-28,2026-01-15,2026-01-15,S013,P0091,SUP003,51,51,False
SHIP02164,2025-09-14,2025-10-04,2025-10-04,S013,P0092,SUP027,48,48,False
SHIP02165,2025-09-06,2025-09-26,2025-10-01,S013,P0093,SUP025,69,69,True
SHIP02166,2025-12-12,2026-01-01,2026-01-01,S013,P0094,SUP005,51,51,False
SHIP02167,2025-10-25,2025-11-06,2025-11-06,S013,P0095,SUP018,66,66,False
SHIP02168,2025-09-23,2025-10-07,2025-10-07,S013,P0096,SUP009,84,84,False
SHIP02169,2025-10-03,2025-10-07,2025-10-07,S013,P0098,SUP023,87,87,False
SHIP02170,2025-11-16,2025-12-07,2025-12-12,S013,P0099,SUP013,81,81,True
SHIP02171,2025-12-01,2025-12-15,2025-12-15,S013,P0100,SUP015,75,75,False
SHIP02172,2025-08-16,2025-08-25,2025-08-25,S013,P0101,SUP004,48,48,False
SHIP02173,2025-12-12,2025-12-23,2025-12-23,S013,P0102,SUP008,33,33,False
SHIP02174,2025-11-13,2025-11-17,2025-11-17,S013,P0104,SUP019,57,57,False
SHIP02175,2025-07-21,2025-07-25,2025-07-26,S013,P0105,SUP019,57,57,True
SHIP02176,2025-08-29,2025-09-18,2025-09-18,S013,P0106,SUP001,33,33,False
SHIP02177,2025-10-29,2025-11-02,2025-11-02,S013,P0107,SUP023,54,54,False
SHIP02178,2025-09-17,2025-09-28,2025-09-28,S013,P0108,SUP008,42,42,False
SHIP02179,2025-10-04,2025-10-20,2025-10-20,S013,P0109,SUP029,60,60,False
SHIP02180,2025-08-20,2025-09-09,2025-09-09,S013,P0110,SUP028,57,57,False
SHIP02181,2025-08-03,2025-08-19,2025-08-19,S013,P0113,SUP007,42,42,False
SHIP02182,2025-10-12,2025-10-27,2025-10-27,S013,P0114,SUP024,51,51,False
SHIP02183,2025-10-27,2025-11-07,2025-11-07,S013,P0115,SUP008,48,48,False
SHIP02184,2025-12-25,2026-01-10,2026-01-10,S013,P0117,SUP007,60,60,False
SHIP02185,2025-08-09,2025-08-18,2025-08-18,S013,P0118,SUP004,51,51,False
SHIP02186,2025-09-04,2025-09-21,2025-09-21,S013,P0120,SUP014,54,54,False
SHIP02187,2025-10-01,2025-10-21,2025-10-21,S013,P0121,SUP028,36,36,False
SHIP02188,2025-10-27,2025-11-10,2025-11-10,S013,P0122,SUP022,48,48,False
SHIP02189,2025-11-19,2025-12-02,2025-12-02,S013,P0123,SUP002,54,54,False
SHIP02190,2025-09-26,2025-10-13,2025-10-13,S013,P0125,SUP026,60,60,False
SHIP02191,2025-09-02,2025-09-18,2025-09-23,S013,P0127,SUP007,42,42,True
SHIP02192,2025-09-29,2025-10-19,2025-10-19,S013,P0128,SUP005,60,60,False
SHIP02193,2025-10-12,2025-11-01,2025-11-01,S013,P0129,SUP006,30,30,False
SHIP02194,2025-10-19,2025-11-02,2025-11-02,S013,P0130,SUP015,54,54,False
SHIP02195,2025-08-24,2025-09-13,2025-09-13,S013,P0131,SUP028,33,33,False
SHIP02196,2025-09-17,2025-10-01,2025-10-08,S013,P0132,SUP015,30,30,True
SHIP02197,2025-10-05,2025-10-18,2025-10-22,S013,P0133,SUP002,57,57,True
SHIP02198,2025-09-30,2025-10-18,2025-10-18,S013,P0134,SUP003,54,54,False
SHIP02199,2025-11-09,2025-11-29,2025-11-29,S013,P0135,SUP006,33,33,False
SHIP02200,2025-11-04,2025-11-20,2025-11-21,S013,P0137,SUP007,39,39,True
SHIP02201,2025-11-24,2025-12-10,2025-12-10,S013,P0138,SUP029,45,45,False
SHIP02202,2025-08-10,2025-08-30,2025-08-30,S013,P0139,SUP006,48,48,False
SHIP02203,2025-12-27,2026-01-10,2026-01-10,S013,P0141,SUP009,54,54,False
SHIP02204,2025-09-05,2025-09-16,2025-09-16,S013,P0142,SUP010,36,36,False
SHIP02205,2025-08-17,2025-08-21,2025-08-22,S013,P0143,SUP023,39,39,True
SHIP02206,2025-11-20,2025-12-10,2025-12-10,S013,P0144,SUP005,42,42,False
SHIP02207,2025-09-15,2025-09-26,2025-09-26,S013,P0145,SUP010,33,33,False
SHIP02208,2025-09-15,2025-09-28,2025-09-28,S013,P0146,SUP002,60,60,False
SHIP02209,2025-12-31,2026-01-13,2026-01-13,S013,P0148,SUP002,30,30,False
SHIP02210,2025-12-02,2025-12-06,2025-12-06,S013,P0149,SUP019,54,54,False
SHIP02211,2025-09-26,2025-10-11,2025-10-11,S013,P0150,SUP017,60,60,False
SHIP02212,2025-11-29,2025-12-12,2025-12-12,S013,P0151,SUP002,66,66,False
SHIP02213,2025-09-20,2025-10-10,2025-10-10,S013,P0152,SUP028,66,66,False
SHIP02214,2025-11-27,2025-12-17,2025-12-17,S013,P0152,SUP028,66,66,False
SHIP02215,2025-09-30,2025-10-18,2025-10-18,S013,P0153,SUP003,69,69,False
SHIP02216,2025-08-31,2025-09-14,2025-09-17,S013,P0154,SUP022,114,114,True
SHIP02217,2025-10-27,2025-11-17,2025-11-17,S013,P0155,SUP013,90,90,False
SHIP02218,2025-10-18,2025-11-03,2025-11-03,S013,P0156,SUP029,72,72,False
SHIP02219,2025-11-08,2025-11-26,2025-11-27,S013,P0158,SUP020,120,120,True
SHIP02220,2025-10-04,2025-10-21,2025-10-21,S013,P0159,SUP014,69,69,False
SHIP02221,2025-11-29,2025-12-16,2025-12-16,S013,P0159,SUP014,69,69,False
SHIP02222,2025-09-15,2025-09-29,2025-09-29,S013,P0160,SUP030,117,117,False
SHIP02223,2025-08-27,2025-09-12,2025-09-12,S013,P0161,SUP007,78,78,False
SHIP02224,2025-11-09,2025-11-25,2025-11-25,S013,P0161,SUP007,78,78,False
SHIP02225,2025-09-08,2025-09-19,2025-09-19,S013,P0162,SUP008,105,105,False
SHIP02226,2025-12-26,2026-01-06,2026-01-06,S013,P0162,SUP008,105,105,False
SHIP02227,2025-10-09,2025-10-30,2025-11-02,S013,P0163,SUP013,90,90,True
SHIP02228,2025-10-20,2025-11-03,2025-11-03,S013,P0164,SUP022,87,87,False
SHIP02229,2026-01-17,2026-01-31,2026-02-01,S013,P0164,SUP022,87,87,True
SHIP02230,2025-11-08,2025-11-22,2025-11-22,S013,P0165,SUP015,114,114,False
SHIP02231,2025-08-27,2025-09-10,2025-09-10,S013,P0166,SUP030,114,114,False
SHIP02232,2025-11-30,2025-12-20,2025-12-20,S013,P0167,SUP001,93,93,False
SHIP02233,2025-09-09,2025-09-27,2025-09-27,S013,P0168,SUP020,99,99,False
SHIP02234,2025-12-30,2026-01-17,2026-01-17,S013,P0168,SUP020,99,99,False
SHIP02235,2025-09-11,2025-09-29,2025-10-02,S013,P0169,SUP003,60,60,True
SHIP02236,2025-11-09,2025-11-27,2025-11-27,S013,P0169,SUP003,60,60,False
SHIP02237,2025-10-04,2025-10-19,2025-10-19,S013,P0170,SUP017,81,81,False
SHIP02238,2025-12-22,2026-01-06,2026-01-13,S013,P0170,SUP017,81,81,True
SHIP02239,2025-10-20,2025-11-05,2025-11-05,S013,P0173,SUP029,120,120,False
SHIP02240,2025-10-01,2025-10-13,2025-10-13,S013,P0174,SUP012,84,84,False
SHIP02241,2026-01-13,2026-01-25,2026-01-25,S013,P0174,SUP012,84,84,False
SHIP02242,2025-10-03,2025-10-23,2025-10-26,S013,P0175,SUP006,72,72,True
SHIP02243,2026-01-11,2026-01-31,2026-01-31,S013,P0175,SUP006,72,72,False
SHIP02244,2025-10-24,2025-11-13,2025-11-13,S013,P0176,SUP027,90,90,False
SHIP02245,2025-10-15,2025-11-02,2025-11-06,S013,P0177,SUP020,102,102,True
SHIP02246,2025-10-25,2025-11-08,2025-11-08,S013,P0178,SUP022,93,93,False
SHIP02247,2025-12-21,2026-01-04,2026-01-04,S013,P0179,SUP030,87,87,False
SHIP02248,2025-10-04,2025-10-20,2025-10-25,S013,P0180,SUP029,111,111,True
SHIP02249,2025-09-06,2025-09-20,2025-09-20,S013,P0181,SUP009,75,75,False
SHIP02250,2026-01-15,2026-01-29,2026-01-29,S013,P0181,SUP009,75,75,False
SHIP02251,2025-11-23,2025-12-09,2025-12-09,S013,P0182,SUP029,117,117,False
SHIP02252,2025-08-17,2025-09-01,2025-09-01,S013,P0183,SUP024,84,84,False
SHIP02253,2025-11-25,2025-12-10,2025-12-10,S013,P0183,SUP024,84,84,False
SHIP02254,2025-08-13,2025-08-27,2025-08-27,S013,P0184,SUP009,111,111,False
SHIP02255,2026-01-17,2026-01-31,2026-01-31,S013,P0184,SUP009,111,111,False
SHIP02256,2025-09-10,2025-09-28,2025-09-28,S013,P0185,SUP020,84,84,False
SHIP02257,2025-12-28,2026-01-15,2026-01-15,S013,P0185,SUP020,84,84,False
SHIP02258,2025-11-20,2025-12-06,2025-12-06,S013,P0187,SUP007,120,120,False
SHIP02259,2025-08-31,2025-09-14,2025-09-14,S013,P0189,SUP009,66,66,False
SHIP02260,2025-10-21,2025-11-04,2025-11-04,S013,P0189,SUP009,66,66,False
SHIP02261,2025-08-09,2025-08-27,2025-08-29,S013,P0190,SUP003,108,108,True
SHIP02262,2025-12-16,2026-01-03,2026-01-06,S013,P0190,SUP003,108,108,True
SHIP02263,2025-11-17,2025-12-07,2025-12-14,S013,P0191,SUP027,60,60,True
SHIP02264,2025-10-23,2025-11-05,2025-11-05,S013,P0192,SUP002,114,114,False
SHIP02265,2025-09-06,2025-09-26,2025-09-26,S013,P0193,SUP011,114,114,False
SHIP02266,2025-11-27,2025-12-17,2025-12-17,S013,P0193,SUP011,114,114,False
SHIP02267,2025-09-17,2025-10-04,2025-10-08,S013,P0194,SUP021,63,63,True
SHIP02268,2025-12-10,2025-12-27,2025-12-27,S013,P0194,SUP021,63,63,False
SHIP02269,2025-12-08,2025-12-28,2025-12-28,S013,P0195,SUP006,84,84,False
SHIP02270,2025-10-26,2025-11-07,2025-11-07,S013,P0196,SUP018,111,111,False
SHIP02271,2025-10-14,2025-10-26,2025-11-01,S013,P0197,SUP018,120,120,True
SHIP02272,2025-12-04,2025-12-13,2025-12-13,S013,P0198,SUP004,72,72,False
SHIP02273,2025-10-20,2025-11-05,2025-11-08,S013,P0199,SUP029,96,96,True
SHIP02274,2025-09-03,2025-09-23,2025-09-23,S014,P0001,SUP001,27,27,False
SHIP02275,2025-12-04,2025-12-15,2025-12-17,S014,P0002,SUP008,18,18,True
SHIP02276,2025-12-12,2025-12-16,2025-12-16,S014,P0005,SUP019,21,21,False
SHIP02277,2025-12-17,2025-12-30,2025-12-30,S014,P0006,SUP002,15,15,False
SHIP02278,2025-09-16,2025-10-04,2025-10-04,S014,P0007,SUP003,27,27,False
SHIP02279,2025-09-13,2025-09-24,2025-09-24,S014,P0008,SUP008,27,27,False
SHIP02280,2025-10-12,2025-10-24,2025-10-24,S014,P0009,SUP018,24,24,False
SHIP02281,2025-12-01,2025-12-12,2025-12-12,S014,P0011,SUP008,18,18,False
SHIP02282,2025-07-08,2025-07-25,2025-07-25,S014,P0013,SUP026,30,30,False
SHIP02283,2025-11-29,2025-12-19,2025-12-25,S014,P0014,SUP025,21,21,True
SHIP02284,2025-08-20,2025-08-24,2025-08-24,S014,P0015,SUP023,18,18,False
SHIP02285,2025-09-27,2025-10-17,2025-10-17,S014,P0017,SUP005,21,21,False
SHIP02286,2025-11-02,2025-11-22,2025-11-22,S014,P0018,SUP025,18,18,False
SHIP02287,2025-08-04,2025-08-13,2025-08-13,S014,P0019,SUP004,30,30,False
SHIP02288,2025-08-16,2025-09-06,2025-09-06,S014,P0020,SUP013,27,27,False
SHIP02289,2025-11-15,2025-11-27,2025-11-27,S014,P0021,SUP012,24,24,False
SHIP02290,2025-10-02,2025-10-20,2025-10-26,S014,P0022,SUP020,24,24,True
SHIP02291,2025-11-13,2025-11-30,2025-11-30,S014,P0023,SUP026,15,15,False
SHIP02292,2025-07-26,2025-08-07,2025-08-07,S014,P0025,SUP018,30,30,False
SHIP02293,2025-12-27,2026-01-10,2026-01-10,S014,P0026,SUP030,30,30,False
SHIP02294,2025-10-16,2025-11-03,2025-11-04,S014,P0027,SUP003,30,27,True
SHIP02295,2025-11-05,2025-11-25,2025-11-29,S014,P0028,SUP027,27,27,True
SHIP02296,2025-10-05,2025-10-09,2025-10-09,S014,P0030,SUP023,24,24,False
SHIP02297,2025-09-28,2025-10-18,2025-10-18,S014,P0032,SUP025,27,27,False
SHIP02298,2026-01-12,2026-01-26,2026-01-26,S014,P0036,SUP015,18,18,False
SHIP02299,2025-11-06,2025-11-18,2025-11-18,S014,P0038,SUP012,21,21,False
SHIP02300,2025-12-26,2026-01-07,2026-01-13,S014,P0042,SUP018,18,18,True
SHIP02301,2025-10-14,2025-11-04,2025-11-04,S014,P0044,SUP013,15,15,False
SHIP02302,2025-12-25,2026-01-08,2026-01-08,S014,P0045,SUP030,30,30,False
SHIP02303,2025-09-19,2025-10-03,2025-10-03,S014,P0046,SUP022,18,18,False
SHIP02304,2025-09-17,2025-10-07,2025-10-07,S014,P0047,SUP027,18,18,False
SHIP02305,2025-09-16,2025-09-27,2025-10-02,S014,P0048,SUP008,21,21,True
SHIP02306,2025-07-28,2025-08-18,2025-08-18,S014,P0050,SUP013,30,30,False
SHIP02307,2025-09-28,2025-10-16,2025-10-16,S014,P0051,SUP003,84,84,False
SHIP02308,2025-10-15,2025-10-29,2025-10-29,S014,P0052,SUP030,54,54,False
SHIP02309,2025-09-19,2025-10-05,2025-10-05,S014,P0053,SUP007,90,90,False
SHIP02310,2025-10-27,2025-11-17,2025-11-18,S014,P0054,SUP013,63,63,True
SHIP02311,2025-12-07,2025-12-27,2025-12-27,S014,P0055,SUP005,60,60,False
SHIP02312,2025-10-22,2025-11-11,2025-11-11,S014,P0056,SUP005,84,84,False
SHIP02313,2025-08-09,2025-08-24,2025-08-24,S014,P0057,SUP024,66,66,False
SHIP02314,2025-09-04,2025-09-19,2025-09-24,S014,P0058,SUP024,57,57,True
SHIP02315,2025-11-16,2025-12-02,2025-12-02,S014,P0059,SUP029,60,60,False
SHIP02316,2025-10-04,2025-10-16,2025-10-16,S014,P0060,SUP012,48,48,False
SHIP02317,2025-10-30,2025-11-19,2025-11-19,S014,P0061,SUP005,57,57,False
SHIP02318,2025-10-11,2025-10-29,2025-10-29,S014,P0062,SUP003,60,60,False
SHIP02319,2025-09-14,2025-10-04,2025-10-04,S014,P0063,SUP028,60,60,False
SHIP02320,2025-10-19,2025-11-08,2025-11-08,S014,P0064,SUP005,81,81,False
SHIP02321,2025-11-24,2025-12-11,2025-12-11,S014,P0065,SUP026,45,45,False
SHIP02322,2026-01-13,2026-01-31,2026-01-31,S014,P0066,SUP020,72,72,False
SHIP02323,2025-09-14,2025-10-05,2025-10-05,S014,P0067,SUP013,63,63,False
SHIP02324,2025-10-08,2025-10-26,2025-10-26,S014,P0068,SUP020,90,90,False
SHIP02325,2025-11-15,2025-11-30,2025-11-30,S014,P0069,SUP017,60,60,False
SHIP02326,2025-09-12,2025-09-24,2025-09-24,S014,P0070,SUP018,84,84,False
SHIP02327,2025-12-20,2026-01-03,2026-01-03,S014,P0071,SUP022,57,57,False
SHIP02328,2025-12-13,2026-01-02,2026-01-02,S014,P0073,SUP025,69,69,False
SHIP02329,2025-09-02,2025-09-11,2025-09-11,S014,P0074,SUP004,75,75,False
SHIP02330,2025-11-16,2025-12-03,2025-12-03,S014,P0075,SUP014,51,51,False
SHIP02331,2025-09-10,2025-09-24,2025-09-24,S014,P0076,SUP015,81,81,False
SHIP02332,2025-10-12,2025-10-27,2025-10-27,S014,P0077,SUP024,57,57,False
SHIP02333,2025-09-14,2025-09-29,2025-09-29,S014,P0078,SUP017,45,45,False
SHIP02334,2025-09-16,2025-10-01,2025-10-01,S014,P0079,SUP017,84,84,False
SHIP02335,2025-09-18,2025-10-08,2025-10-08,S014,P0080,SUP028,54,54,False
SHIP02336,2025-09-28,2025-10-18,2025-10-25,S014,P0081,SUP027,90,90,True
SHIP02337,2025-12-06,2025-12-26,2025-12-26,S014,P0082,SUP005,48,48,False
SHIP02338,2025-07-31,2025-08-12,2025-08-12,S014,P0084,SUP018,90,90,False
SHIP02339,2025-11-15,2025-12-01,2025-12-01,S014,P0086,SUP016,45,45,False
SHIP02340,2025-11-30,2025-12-09,2025-12-16,S014,P0087,SUP004,84,84,True
SHIP02341,2026-01-01,2026-01-17,2026-01-17,S014,P0088,SUP029,84,84,False
SHIP02342,2025-11-13,2025-11-24,2025-11-24,S014,P0090,SUP008,84,84,False
SHIP02343,2025-09-09,2025-09-27,2025-09-27,S014,P0091,SUP003,90,90,False
SHIP02344,2025-11-11,2025-12-01,2025-12-01,S014,P0092,SUP027,81,81,False
SHIP02345,2025-10-14,2025-11-03,2025-11-03,S014,P0093,SUP025,54,54,False
SHIP02346,2025-11-19,2025-12-09,2025-12-09,S014,P0094,SUP005,57,57,False
SHIP02347,2025-09-02,2025-09-14,2025-09-14,S014,P0095,SUP018,90,90,False
SHIP02348,2025-08-23,2025-08-27,2025-08-27,S014,P0098,SUP023,72,72,False
SHIP02349,2025-10-19,2025-11-09,2025-11-09,S014,P0099,SUP013,84,84,False
SHIP02350,2025-10-09,2025-10-23,2025-10-23,S014,P0100,SUP015,63,63,False
SHIP02351,2025-08-11,2025-08-20,2025-08-20,S014,P0101,SUP004,30,30,False
SHIP02352,2025-11-03,2025-11-14,2025-11-14,S014,P0102,SUP008,54,54,False
SHIP02353,2025-07-23,2025-08-12,2025-08-12,S014,P0103,SUP011,54,54,False
SHIP02354,2025-07-19,2025-07-23,2025-07-25,S014,P0104,SUP019,48,48,True
SHIP02355,2025-11-23,2025-11-27,2025-11-27,S014,P0105,SUP019,39,39,False
SHIP02356,2025-10-25,2025-10-29,2025-10-29,S014,P0107,SUP023,45,45,False
SHIP02357,2025-09-01,2025-09-12,2025-09-12,S014,P0108,SUP008,36,36,False
SHIP02358,2025-10-18,2025-11-03,2025-11-03,S014,P0109,SUP029,60,60,False
SHIP02359,2025-10-30,2025-11-19,2025-11-19,S014,P0110,SUP028,42,42,False
SHIP02360,2025-10-10,2025-10-26,2025-10-26,S014,P0113,SUP007,54,54,False
SHIP02361,2025-10-21,2025-11-05,2025-11-05,S014,P0114,SUP024,57,57,False
SHIP02362,2025-08-23,2025-09-03,2025-09-03,S014,P0115,SUP008,57,57,False
SHIP02363,2025-08-18,2025-09-03,2025-09-03,S014,P0117,SUP007,60,60,False
SHIP02364,2025-11-06,2025-11-15,2025-11-15,S014,P0118,SUP004,39,39,False
SHIP02365,2025-08-31,2025-09-17,2025-09-17,S014,P0120,SUP014,54,54,False
SHIP02366,2025-11-23,2025-12-13,2025-12-13,S014,P0121,SUP028,54,54,False
SHIP02367,2025-11-30,2025-12-14,2025-12-14,S014,P0122,SUP022,36,36,False
SHIP02368,2025-12-01,2025-12-14,2025-12-14,S014,P0123,SUP002,54,54,False
SHIP02369,2025-11-03,2025-11-20,2025-11-20,S014,P0125,SUP026,51,51,False
SHIP02370,2025-09-17,2025-10-03,2025-10-03,S014,P0127,SUP007,42,42,False
SHIP02371,2025-11-28,2025-12-18,2025-12-18,S014,P0128,SUP005,45,45,False
SHIP02372,2026-01-14,2026-02-03,2026-02-04,S014,P0129,SUP006,48,48,True
SHIP02373,2025-12-24,2026-01-13,2026-01-13,S014,P0131,SUP028,60,60,False
SHIP02374,2025-09-23,2025-10-07,2025-10-07,S014,P0132,SUP015,39,39,False
SHIP02375,2025-11-04,2025-11-17,2025-11-17,S014,P0133,SUP002,36,36,False
SHIP02376,2025-10-07,2025-10-25,2025-10-25,S014,P0134,SUP003,39,39,False
SHIP02377,2025-11-16,2025-12-06,2025-12-06,S014,P0135,SUP006,48,48,False
SHIP02378,2025-12-20,2026-01-05,2026-01-05,S014,P0138,SUP029,54,54,False
SHIP02379,2025-08-27,2025-09-16,2025-09-16,S014,P0139,SUP006,60,60,False
SHIP02380,2025-10-20,2025-11-03,2025-11-03,S014,P0141,SUP009,48,48,False
SHIP02381,2025-11-29,2025-12-03,2025-12-03,S014,P0143,SUP023,33,33,False
SHIP02382,2025-11-19,2025-11-30,2025-11-30,S014,P0145,SUP010,57,57,False
SHIP02383,2025-08-29,2025-09-13,2025-09-13,S014,P0147,SUP024,42,42,False
SHIP02384,2025-10-11,2025-10-24,2025-10-24,S014,P0148,SUP002,45,45,False
SHIP02385,2025-07-10,2025-07-14,2025-07-14,S014,P0149,SUP019,57,57,False
SHIP02386,2025-07-08,2025-07-23,2025-07-23,S014,P0150,SUP017,48,48,False
SHIP02387,2025-09-22,2025-10-05,2025-10-10,S014,P0151,SUP002,117,117,True
SHIP02388,2025-11-15,2025-12-05,2025-12-05,S014,P0152,SUP028,108,108,False
SHIP02389,2025-09-07,2025-09-25,2025-09-25,S014,P0153,SUP003,117,117,False
SHIP02390,2025-12-30,2026-01-17,2026-01-17,S014,P0153,SUP003,117,117,False
SHIP02391,2025-08-09,2025-08-23,2025-08-30,S014,P0154,SUP022,75,75,True
SHIP02392,2025-10-28,2025-11-11,2025-11-11,S014,P0154,SUP022,75,75,False
SHIP02393,2025-11-01,2025-11-22,2025-11-26,S014,P0155,SUP013,105,105,True
SHIP02394,2025-11-11,2025-11-27,2025-11-27,S014,P0156,SUP029,60,60,False
SHIP02395,2025-09-04,2025-09-22,2025-09-26,S014,P0158,SUP020,108,108,True
SHIP02396,2025-09-17,2025-10-04,2025-10-04,S014,P0159,SUP014,78,78,False
SHIP02397,2026-01-10,2026-01-27,2026-01-27,S014,P0159,SUP014,78,78,False
SHIP02398,2025-07-22,2025-08-05,2025-08-05,S014,P0160,SUP030,117,117,False
SHIP02399,2025-12-14,2025-12-28,2025-12-28,S014,P0160,SUP030,117,117,False
SHIP02400,2025-11-14,2025-11-30,2025-11-30,S014,P0161,SUP007,108,108,False
SHIP02401,2025-12-08,2025-12-19,2025-12-19,S014,P0162,SUP008,81,81,False
SHIP02402,2025-11-05,2025-11-26,2025-11-26,S014,P0163,SUP013,75,75,False
SHIP02403,2025-11-13,2025-11-27,2025-12-02,S014,P0164,SUP022,63,63,True
SHIP02404,2025-10-27,2025-11-10,2025-11-10,S014,P0165,SUP015,81,81,False
SHIP02405,2025-11-20,2025-12-04,2025-12-11,S014,P0166,SUP030,60,60,True
SHIP02406,2025-09-12,2025-10-02,2025-10-02,S014,P0167,SUP001,66,66,False
SHIP02407,2025-11-29,2025-12-19,2025-12-19,S014,P0167,SUP001,66,66,False
SHIP02408,2025-09-19,2025-10-07,2025-10-14,S014,P0168,SUP020,96,96,True
SHIP02409,2025-12-31,2026-01-18,2026-01-18,S014,P0168,SUP020,96,96,False
SHIP02410,2025-10-05,2025-10-23,2025-10-23,S014,P0169,SUP003,96,96,False
SHIP02411,2025-10-03,2025-10-18,2025-10-18,S014,P0170,SUP017,114,114,False
SHIP02412,2025-08-31,2025-09-20,2025-09-20,S014,P0171,SUP005,108,108,False
SHIP02413,2026-01-17,2026-02-06,2026-02-06,S014,P0171,SUP005,108,108,False
SHIP02414,2025-08-12,2025-08-28,2025-08-28,S014,P0173,SUP029,66,66,False
SHIP02415,2025-11-19,2025-12-05,2025-12-05,S014,P0173,SUP029,66,66,False
SHIP02416,2025-08-13,2025-08-25,2025-08-25,S014,P0174,SUP012,111,111,False
SHIP02417,2026-01-17,2026-01-29,2026-01-29,S014,P0174,SUP012,111,111,False
SHIP02418,2025-09-27,2025-10-17,2025-10-17,S014,P0175,SUP006,111,111,False
SHIP02419,2025-10-19,2025-11-08,2025-11-08,S014,P0176,SUP027,93,93,False
SHIP02420,2025-11-01,2025-11-19,2025-11-19,S014,P0177,SUP020,84,84,False
SHIP02421,2025-09-02,2025-09-16,2025-09-16,S014,P0178,SUP022,117,117,False
SHIP02422,2025-09-15,2025-09-29,2025-09-30,S014,P0179,SUP030,102,102,True
SHIP02423,2025-09-14,2025-09-30,2025-10-03,S014,P0180,SUP029,114,114,True
SHIP02424,2026-01-11,2026-01-27,2026-01-27,S014,P0180,SUP029,114,114,False
SHIP02425,2025-08-11,2025-08-25,2025-08-25,S014,P0181,SUP009,84,84,False
SHIP02426,2025-12-03,2025-12-17,2025-12-19,S014,P0181,SUP009,84,84,True
SHIP02427,2025-08-25,2025-09-10,2025-09-10,S014,P0182,SUP029,99,99,False
